id	FileName	label	description
76280	Tench,76280	tench	species of fish
76287	Declination,76287	declination	astronomical coordinate
76299	Visible_spectrum,76299	visible_spectrum	portion of the electromagnetic spectrum that is visible to the human eye
83471	Geyser,83471	geyser	hot spring characterized by intermittent discharge of water ejected turbulently and accompanied by steam
83478	Group,83478	group	algebraic set with an invertible, associative internal operation admitting a neutral element
83476	Alfred_the_Great,83476	Alfred_the_Great	king of Wessex (r. 872–901)
81938	Pain,81938	pain	type of unpleasant feeling
81944	Cutlery,81944	cutlery	kitchen utensil used for eating food
81965	General_Motors,81965	General_Motors	automotive manufacturing corporation based in Detroit, Michigan, USA
81980	Chopsticks,81980	chopsticks	shaped pairs of sticks used as eating utensils
80222	Joseph-Louis_Lagrange,80222	Joseph-Louis_Lagrange	Mathematician and astronomer (1736–1813)
80240	Ural_River,80240	Ural_River	river in Russia and Kazakhstan
80284	Viola,80284	viola	bowed string instrument
76509	Karl_Jaspers,76509	Karl_Jaspers	German-Swiss psychiatrist and philosopher (1883–1969)
76521	Max_Scheler,76521	Max_Scheler	German philosopher (1874-1928)
76555	Joseph_II,_Holy_Roman_Emperor,76555	Joseph_II,_Holy_Roman_Emperor	Holy Roman Emperor from 1765 to 1790
82083	John_Keats,82083	John_Keats	British romantic poet (1795–1821)
82122	Jean-Baptiste_de_Lamarck,82122	Jean-Baptiste_de_Lamarck	French naturalist (1744-1829)
82207	Indigirka,82207	Indigirka	river in Yakutia, Russia
76430	Carl_von_Clausewitz,76430	Carl_von_Clausewitz	German-Prussian general and military theorist
76436	Doppler_effect,76436	Doppler_effect	frequency change of a wave for observer relative to its source
76483	Rainer_Maria_Rilke,76483	Rainer_Maria_Rilke	Austrian poet and writer (1875–1926)
83371	Seismology,83371	seismology	scientific study of earthquakes
83373	Quasar,83373	quasar	active galactic nuclei containing a massive black hole
83376	Rum,83376	rum	distilled alcoholic beverage made from sugarcane
83235	Horatio_Nelson,83235	Horatio_Nelson	British Royal Navy admiral (1758–1805)
83244	Mephitidae,83244	Mephitidae	family of mammals known for their odor
83267	Crime,83267	crime	single occurrence of unlawful act forbidden and punishable by criminal law
80066	Anisoptera,80066	Anisoptera	suborder of insects with long strong bodies and two pairs of wings
80071	Symbol,80071	symbol	something that represents an idea, a process, or a physical entity
80130	Nuremberg_trials,80130	Nuremberg_trials	series of military tribunals after World War II, held 1945-1946
80131	Poker,80131	poker	family of card games
80135	Dmitri_Shostakovich,80135	Dmitri_Shostakovich	Soviet composer and pianist (1906-1975)
83440	Country_music,83440	country_music	genre of American popular music
83462	Weightlifting,83462	weightlifting	sport
83460	General,83460	general	officer of high rank in the armies, and in some nations' air forces, space forces, or marines
164070	Strait_of_Otranto,164070	Strait_of_Otranto	strait that connects the Adriatic Sea with the Ionian Sea and separates Italy from Albania under albanian administration since 1992
164142	Protectorate,164142	protectorate	territory that is protected diplomatically or militarily by a stronger state
164204	Musicology,164204	musicology	scientific discipline whose content is the practical and theoretical study of music
164327	Swordfish,164327	swordfish	fish species
164348	Hungarian_Revolution_of_1956,164348	Hungarian_Revolution_of_1956	1956 revolution in Hungary
82006	Benjamin_Disraeli,82006	Benjamin_Disraeli	British statesman (1804–1881)
82049	George_Berkeley,82049	George_Berkeley	Irish idealist philosopher and Anglican bishop (1685–1753)
82059	Nasdaq,82059	Nasdaq	American fully electronic stock exchange
82070	Tyre,82070	Tyre	city in the South Governorate of Lebanon, also an ancient Phoenician city and the legendary birthplace of Europa and Elissa (Dido)
80413	Novaya_Zemlya,80413	Novaya_Zemlya	Arctic archipelago in northern Russia
80440	Anna_Akhmatova,80440	Anna_Akhmatova	Russian poet (1889–1966)
80479	Herpestidae,80479	Herpestidae	family of mammals
83326	Béla_Bartók,83326	Béla_Bartók	Hungarian composer and pianist
83327	Electronvolt,83327	electronvolt	unit of energy
83333	James_D._Watson,83333	James_D._Watson	American molecular biologist, geneticist, and zoologist
82445	Henri_de_Toulouse-Lautrec,82445	Henri_de_Toulouse-Lautrec	French painter and illustrator (1864–1901)
82457	William_Wallace,82457	William_Wallace	Scottish knight and leading figure in the First War of Scottish Independence
82480	Sedimentary_rock,82480	sedimentary_rock	rock formed by the deposition of material
82562	Anserini,82562	Anserini	tribe of birds
94002	Barbara_Stanwyck,94002	Barbara_Stanwyck	American actress (1907–1990)
94041	James_Cagney,94041	James_Cagney	American actor and dancer (1899–1986)
94916	Second_Italo-Ethiopian_War,94916	Second_Italo-Ethiopian_War	1935-1936 war between Italy and Ethiopia
99250	Seikan_Tunnel,99250	Seikan_Tunnel	undersea railway tunnel in Japan connecting Hokkaido and Honshu
100937	Fred_Astaire,100937	Fred_Astaire	American dancer, actor, and singer (1899–1987)
100948	Rachel_Carson,100948	Rachel_Carson	American marine biologist and conservationist (1907-1964)
100995	Pound,100995	pound	unit of mass in imperial, US customary, and avoirdupois systems of units
101017	Distillation,101017	distillation	method of separating mixtures based on differences in volatility of components in a boiling liquid mixture
82409	Samuel_Taylor_Coleridge,82409	Samuel_Taylor_Coleridge	English poet, literary critic and philosopher
82414	Winter_Olympic_Games,82414	Winter_Olympic_Games	major international multi-sport event
82435	Euler's_number,82435	Euler's_number	mathematical constant; limit of (1 + 1/n)^n as n approaches infinity; transcendental number approximately equal 2.718281828
101674	Vacuum_cleaner,101674	vacuum_cleaner	device that uses air to suck up dirt and other substances
101687	Altar,101687	altar	structure upon which offerings such as sacrifices are made for religious purposes
101711	Convallaria_majalis,101711	Convallaria_majalis	species of plant
83509	Piccolo,83509	piccolo	small flute sounding an octave higher than the C concert flute
83513	Contrabassoon,83513	contrabassoon	musical instrument
83546	Grand_Principality_of_Vladimir,83546	Grand_Principality_of_Vladimir	Russian duchy in 12th-14th century
83572	Sikh_Empire,83572	Sikh_Empire	Empire on the Indian subcontinent (1799–1849)
83588	Chemical_engineering,83588	chemical_engineering	branch of science that applies physical sciences and life sciences together with applied mathematics and economics to produce, transform, transport, and properly use chemicals, materials and energy
79972	James_VI_and_I,79972	James_VI_and_I	King of Scotland (1566–1625), England and Ireland (1603–25)
79984	Ethernet,79984	Ethernet	family of wired computer networking technologies commonly used in local area networks (LAN), metropolitan area networks (MAN) and wide area networks (WAN)
80006	Computer_programming,80006	computer_programming	the process of designing and building an executable computer program to accomplish a specific computing result or to perform a specific task
80005	Fern,80005	fern	group of vascular plants
80151	Hat,80151	hat	shaped head covering, having a brim and a crown, or one of these
80157	Temperament,80157	temperament	term used to indicate the mixture of the innate aspects of the personality
80174	Pan,80174	Pan	genus of mammals, includes 2 species: common chimpanzee and bonobo
83481	Apsis,83481	apsis	extreme point in an object's orbit
83496	Cerberus,83496	Cerberus	in Greek mythology, the three-headed dog that guards the underworld
83500	Intelligence,83500	intelligence	mental faculty
83504	Nuclear_engineering,83504	nuclear_engineering	applied science
80290	Forbidden_City,80290	Forbidden_City	Chinese imperial palace in Beijing
80294	Cellulose,80294	cellulose	chemical compound
80330	English_Civil_War,80330	English_Civil_War	series of armed conflicts and political machinations between Parliamentarians and Royalists
101600	Brown_dwarf,101600	brown_dwarf	type of substellar object larger than a gas giant
101638	Mary_Wollstonecraft,101638	Mary_Wollstonecraft	English writer and intellectual (1759–1797)
101667	Hadron,101667	hadron	quantum particle: bound system of quark(s) and/or antiquark(s)
83396	Eleanor_Roosevelt,83396	Eleanor_Roosevelt	First Lady of the United States from 1933 to 1945
83406	Spartacus,83406	Spartacus	Thracian gladiator who led a slave uprising against the Roman Republic
83405	Factory,83405	factory	facility where goods are industrially made, or processed
83410	Cary_Grant,83410	Cary_Grant	British-American actor (1904–1986)
101740	Benoit_Mandelbrot,101740	Benoit_Mandelbrot	Polish-born, French and American mathematician
101761	Zipper,101761	zipper	device for fastening the edges of an opening of fabric or other flexible material
101805	Igloo,101805	igloo	type of shelter built of snow
101843	Period,101843	period	row in the periodic table: repetition of properties in chemical elements when ordered by atomic number:
101849	Calvinism,101849	Calvinism	grouping of secondary theological beliefs within Protestant Christianity
101991	Inflammation,101991	inflammation	signs of activation of the immune system
101998	Biome,101998	biome	distinct biological communities that have formed in response to a shared physical climate
102066	Navigation,102066	navigation	process of monitoring and directing the movement of a person, craft or vehicle from one place to another
102078	Bauxite,102078	bauxite	aluminium ore
76127	Sukarno,76127	Sukarno	1st President of the Republic of Indonesia from 1945 to 1967
76239	Zither,76239	zither	class of musical stringed instruments
76250	Redshift,76250	redshift	relative increase in wavelength of electromagnetic radiation in the emission spectrum of astronomical objects
160398	Crystallography,160398	crystallography	study of crystals
160402	Perception,160402	perception	organization, identification, and interpretation of sensory information in order to represent and understand the environment in the brain
160440	Crimean_Khanate,160440	Crimean_Khanate	former state at the Crimean Peninsula until April 1783
160464	Button,160464	button	small fastener used in clothing
80492	Gavrilo_Princip,80492	Gavrilo_Princip	Bosnian assassin
80504	Nicolae_Ceaușescu,80504	Nicolae_Ceaușescu	Romanian communist leader from 1965 to 1989
80510	Alla_Pugacheva,80510	Alla_Pugacheva	Soviet-Russian singer, composer, and actress
80516	Julius_II,80516	Julius_II	Head of the Catholic Church from 1503 to 1513
80531	Abelmoschus_esculentus,80531	Abelmoschus_esculentus	species of edible plant
102272	Jan_van_Eyck,102272	Jan_van_Eyck	Flemish painter (c.1390-1441)
102289	Buckminster_Fuller,102289	Buckminster_Fuller	American architect, systems theorist, author, designer, inventor and futurist (1895–1983)
102371	Alaric_I,102371	Alaric_I	King of the Visigoths
102416	Cenozoic,102416	Cenozoic	third and current era of the Phanerozoic eon
76326	Dietrich_Bonhoeffer,76326	Dietrich_Bonhoeffer	German Lutheran pastor, theologian, anti-Nazi dissident
76325	Philipp_Melanchthon,76325	Philipp_Melanchthon	German reformer (1497-1560)
76356	Hans-Georg_Gadamer,76356	Hans-Georg_Gadamer	German philosopher (1900–2002)
76357	Jürgen_Habermas,76357	Jürgen_Habermas	German sociologist and philosopher (born 1929)
160534	Jack_Kerouac,160534	Jack_Kerouac	American writer (1922–1969)
160538	Gian_Lorenzo_Bernini,160538	Gian_Lorenzo_Bernini	Italian sculptor and architect (1598–1680)
83367	Tanakh,83367	Tanakh	canon of the Hebrew Bible, written mostly in Hebrew with some Aramaic
83364	Vegetarianism,83364	vegetarianism	practice of abstaining from the consumption of meat
83368	Empiricism,83368	empiricism	theory that states that knowledge comes only or primarily from sensory experience
75809	Lutheranism,75809	Lutheranism	form of Protestantism commonly associated with the teachings of Martin Luther
75814	Wilhelm_Wundt,75814	Wilhelm_Wundt	German physician, physiologist, philosopher and professor (1832-1920)
75812	Norbert_Elias,75812	Norbert_Elias	German sociologist
75813	Macedonian_Wars,75813	Macedonian_Wars	series of conflicts between the Roman Empire and various Greek kingdoms
76402	Permian,76402	Permian	sixth and last period of the Paleozoic era
76422	Ludwig_Feuerbach,76422	Ludwig_Feuerbach	German philosopher and anthropologist (1804–1872)
76420	Georg_Cantor,76420	Georg_Cantor	German mathematician, inventor of set theory (1845–1918)
160554	Mohammad_Ali_Jinnah,160554	Mohammad_Ali_Jinnah	Politician and the founder of Pakistan (1876–1948)
